        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , 8-Pin #2 Power [W] , 8-Pin #2 Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2026-08-20 18:10:12 ,        1670.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       90   ,                   0   ,                    0   ,              121.3   ,                  74.6   ,              25.0   ,                11.9   ,             44.8   ,               11.9   ,             50.9   ,               11.9   ,                        44.1   ,               1   ,        0.8620   ,               53.0   ,                  5703   ,
2026-08-20 18:10:13 ,        1670.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              130.6   ,                  83.2   ,              25.8   ,                11.9   ,             49.9   ,               11.9   ,             54.2   ,               11.9   ,                        47.5   ,               1   ,        0.8750   ,               54.0   ,                  5699   ,
2026-08-20 18:10:14 ,        1683.0   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         94   ,                       92   ,                   0   ,                    0   ,              181.7   ,                 128.3   ,              29.9   ,                11.9   ,             77.0   ,               11.9   ,             74.2   ,               11.9   ,                        66.1   ,              16   ,        0.8750   ,               50.0   ,                  5701   ,
2026-08-20 18:10:15 ,        1708.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              195.2   ,                 139.0   ,              30.6   ,                11.9   ,             83.4   ,               11.9   ,             76.5   ,               11.9   ,                        67.4   ,              16   ,        0.8750   ,               53.0   ,                  5702   ,
2026-08-20 18:10:16 ,        1683.0   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         71   ,                       69   ,                   0   ,                    0   ,              206.8   ,                 151.0   ,              31.7   ,                11.9   ,             90.6   ,               11.9   ,             83.9   ,               11.9   ,                        75.2   ,              16   ,        0.8750   ,               50.0   ,                  5702   ,
2026-08-20 18:10:17 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            866   ,         84   ,                       82   ,                   0   ,                    0   ,              196.2   ,                 143.8   ,              31.1   ,                11.9   ,             86.3   ,               11.9   ,             78.1   ,               11.9   ,                        71.3   ,               1   ,        0.8750   ,               52.0   ,                  5702   ,
2026-08-20 18:10:18 ,        1771.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         81   ,                       81   ,                   0   ,                    0   ,              297.3   ,                 229.1   ,              37.3   ,                11.9   ,            137.4   ,               11.8   ,            121.9   ,               11.8   ,                       108.1   ,               1   ,        0.9000   ,               53.0   ,                  5702   ,
2026-08-20 18:10:19 ,        1746.5   ,           1377.0   ,               43.7   ,        57.7   ,               0   ,                   0   ,            866   ,         83   ,                       83   ,                   0   ,                    0   ,              290.6   ,                 222.1   ,              37.6   ,                11.9   ,            133.3   ,               11.8   ,            119.0   ,               11.8   ,                       105.7   ,               1   ,        0.8930   ,               53.0   ,                  5702   ,
2026-08-20 18:10:20 ,        1708.5   ,           1377.0   ,               43.7   ,        57.7   ,               0   ,                   0   ,            866   ,         94   ,                       92   ,                   0   ,                    0   ,              272.1   ,                  79.6   ,              23.3   ,                11.9   ,             37.1   ,               11.9   ,             44.8   ,               11.9   ,                        38.5   ,              16   ,        0.8810   ,               52.0   ,                  5701   ,
2026-08-20 18:10:21 ,        1683.0   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         94   ,                       91   ,                   0   ,                    0   ,              242.0   ,                 180.3   ,              34.3   ,                11.9   ,            108.2   ,               11.9   ,             98.9   ,               11.9   ,                        88.0   ,              16   ,        0.8750   ,               54.0   ,                  5703   ,
2026-08-20 18:10:22 ,        1695.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       93   ,                   0   ,                    0   ,              276.0   ,                 207.4   ,              37.4   ,                11.9   ,            124.5   ,               11.8   ,            113.5   ,               11.9   ,                       100.4   ,              16   ,        0.8750   ,               53.0   ,                  5703   ,
2026-08-20 18:10:23 ,        1708.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         94   ,                       92   ,                   0   ,                    0   ,              134.4   ,                  88.7   ,              25.8   ,                11.9   ,             53.2   ,               11.9   ,             54.7   ,               11.9   ,                        48.9   ,              16   ,        0.8750   ,               53.0   ,                  5702   ,
2026-08-20 18:10:24 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       93   ,                   0   ,                    0   ,              253.5   ,                  70.8   ,              24.4   ,                11.9   ,             42.5   ,               11.9   ,             77.6   ,               11.9   ,                        66.2   ,              16   ,        0.8750   ,               53.0   ,                  5705   ,
2026-08-20 18:10:25 ,        1695.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         94   ,                       91   ,                   0   ,                    0   ,              124.1   ,                  78.1   ,              24.9   ,                11.9   ,             46.9   ,               11.9   ,             51.6   ,               11.9   ,                        45.1   ,               1   ,        0.8750   ,               55.0   ,                  5704   ,
2026-08-20 18:10:26 ,        1708.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         94   ,                       91   ,                   0   ,                    0   ,              275.3   ,                 208.6   ,              24.0   ,                11.9   ,             41.5   ,               11.9   ,             47.6   ,               11.9   ,                        41.4   ,               1   ,        0.8810   ,               54.0   ,                  5704   ,
2026-08-20 18:10:27 ,        1695.5   ,           1377.0   ,               44.2   ,        58.2   ,               0   ,                   0   ,            866   ,         92   ,                       88   ,                   0   ,                    0   ,              268.6   ,                 203.3   ,              36.5   ,                11.8   ,            122.0   ,               11.8   ,            109.5   ,               11.9   ,                        97.7   ,               1   ,        0.8750   ,               53.0   ,                  5704   ,
2026-08-20 18:10:28 ,        1683.0   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              175.3   ,                 122.6   ,              29.3   ,                11.9   ,             73.6   ,               11.9   ,             71.7   ,               11.9   ,                        63.7   ,               1   ,        0.8750   ,               53.0   ,                  5704   ,
2026-08-20 18:10:29 ,        1695.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       93   ,                   0   ,                    0   ,              152.4   ,                 102.4   ,              27.8   ,                11.9   ,             61.4   ,               11.9   ,             62.6   ,               11.9   ,                        55.4   ,              16   ,        0.8750   ,               53.0   ,                  5703   ,
2026-08-20 18:10:30 ,        1683.0   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         96   ,                       94   ,                   0   ,                    0   ,              179.3   ,                 124.8   ,              29.4   ,                11.9   ,             74.9   ,               11.9   ,             74.3   ,               11.9   ,                        65.2   ,              16   ,        0.8750   ,               54.0   ,                  5704   ,
2026-08-20 18:10:31 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              119.8   ,                  58.0   ,              23.0   ,                11.9   ,             34.8   ,               11.9   ,             43.0   ,               11.9   ,                        36.9   ,              16   ,        0.8750   ,               54.0   ,                  5704   ,
2026-08-20 18:10:32 ,        1695.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         95   ,                       93   ,                   0   ,                    0   ,              152.3   ,                 102.0   ,              27.2   ,                11.9   ,             61.2   ,               11.9   ,             63.1   ,               11.9   ,                        55.4   ,               1   ,        0.8750   ,               53.0   ,                  5704   ,
2026-08-20 18:10:33 ,        1670.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         96   ,                       92   ,                   0   ,                    0   ,              134.0   ,                  86.1   ,              25.9   ,                11.9   ,             51.7   ,               11.9   ,             55.7   ,               11.9   ,                        48.7   ,              16   ,        0.8620   ,               50.0   ,                  5702   ,
2026-08-20 18:10:34 ,        1695.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              272.6   ,                 204.6   ,              37.5   ,                11.9   ,            122.8   ,               11.8   ,            111.7   ,               11.8   ,                        99.1   ,               1   ,        0.8750   ,               53.0   ,                  5703   ,
2026-08-20 18:10:35 ,        1708.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       90   ,                   0   ,                    0   ,              226.2   ,                 168.3   ,              33.7   ,                11.9   ,            101.0   ,               11.9   ,             90.8   ,               11.9   ,                        82.3   ,               1   ,        0.8810   ,               53.0   ,                  5703   ,
2026-08-20 18:10:36 ,        1695.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         96   ,                       93   ,                   0   ,                    0   ,              256.8   ,                 105.6   ,              27.6   ,                11.9   ,             63.4   ,               11.9   ,             64.0   ,               11.9   ,                        56.6   ,              16   ,        0.8750   ,               48.0   ,                  5704   ,
2026-08-20 18:10:37 ,        1695.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         93   ,                       90   ,                   0   ,                    0   ,              266.0   ,                 199.2   ,              36.8   ,                11.9   ,            119.5   ,               11.9   ,            109.0   ,               11.8   ,                        39.6   ,               1   ,        0.8750   ,               52.0   ,                  5702   ,
2026-08-20 18:10:38 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         96   ,                       93   ,                   0   ,                    0   ,              191.3   ,                 135.8   ,              30.5   ,                11.9   ,             81.5   ,               11.9   ,             78.7   ,               11.9   ,                        69.6   ,              16   ,        0.8750   ,               54.0   ,                  5701   ,
2026-08-20 18:10:39 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       90   ,                   0   ,                    0   ,              269.7   ,                 202.7   ,              36.9   ,                11.9   ,            121.6   ,               11.8   ,            110.5   ,               11.9   ,                        98.1   ,               1   ,        0.8750   ,               53.0   ,                  5700   ,
2026-08-20 18:10:40 ,        1721.0   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         83   ,                       82   ,                   0   ,                    0   ,              127.0   ,                  81.2   ,              25.0   ,                11.9   ,             48.7   ,               11.9   ,             52.6   ,               11.9   ,                        70.4   ,              16   ,        0.8810   ,               54.0   ,                  5700   ,
2026-08-20 18:10:41 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              271.8   ,                 206.9   ,              36.8   ,                11.9   ,             34.4   ,               12.0   ,             42.5   ,               11.9   ,                        36.6   ,               1   ,        0.8750   ,               54.0   ,                  5700   ,
2026-08-20 18:10:42 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         96   ,                       93   ,                   0   ,                    0   ,              159.3   ,                 108.7   ,              27.8   ,                11.9   ,             65.2   ,               11.9   ,             65.6   ,               11.9   ,                        57.9   ,              16   ,        0.8750   ,               54.0   ,                  5702   ,
2026-08-20 18:10:43 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         94   ,                       91   ,                   0   ,                    0   ,              260.9   ,                 196.5   ,              36.4   ,                11.9   ,            117.9   ,               11.9   ,            106.0   ,               11.9   ,                        94.9   ,               1   ,        0.8750   ,               53.0   ,                  5700   ,
2026-08-20 18:10:44 ,        1670.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              262.0   ,                 197.1   ,              36.4   ,                11.9   ,            118.3   ,               11.9   ,            106.6   ,               11.9   ,                        95.3   ,              16   ,        0.8620   ,               52.0   ,                  5701   ,
2026-08-20 18:10:45 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              224.6   ,                 166.3   ,              33.8   ,                11.9   ,             99.8   ,               11.9   ,             90.3   ,               11.9   ,                        81.7   ,              16   ,        0.8750   ,               52.0   ,                  5701   ,
2026-08-20 18:10:46 ,        1695.5   ,           1377.0   ,               44.2   ,        58.2   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              262.7   ,                 196.7   ,              36.4   ,                11.9   ,            118.0   ,               11.8   ,             50.3   ,               11.9   ,                        43.5   ,               1   ,        0.8750   ,               47.0   ,                  5701   ,
2026-08-20 18:10:47 ,        1683.0   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,               96.6   ,                  53.5   ,              22.8   ,                11.9   ,             32.1   ,               12.0   ,             41.1   ,               11.9   ,                        35.1   ,               1   ,        0.8620   ,               53.0   ,                  5702   ,
2026-08-20 18:10:48 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         96   ,                       93   ,                   0   ,                    0   ,              271.3   ,                 206.2   ,              36.7   ,                11.8   ,            123.7   ,               11.8   ,            110.2   ,               11.9   ,                        98.6   ,              16   ,        0.8750   ,               53.0   ,                  5704   ,
2026-08-20 18:10:49 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              130.9   ,                  83.1   ,              25.5   ,                11.9   ,             49.8   ,               11.9   ,             54.9   ,               11.9   ,                        47.6   ,              16   ,        0.8750   ,               54.0   ,                  5703   ,
2026-08-20 18:10:50 ,        1708.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              272.8   ,                 205.7   ,              36.8   ,                11.9   ,            123.4   ,               11.8   ,            111.9   ,               11.8   ,                        99.2   ,              16   ,        0.8810   ,               52.0   ,                  5703   ,
2026-08-20 18:10:51 ,        1695.5   ,           1377.0   ,               43.6   ,        57.6   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              248.6   ,                  85.6   ,              25.9   ,                11.9   ,             51.3   ,               11.9   ,             54.9   ,               11.9   ,                        48.3   ,              16   ,        0.8750   ,               52.0   ,                  5703   ,
2026-08-20 18:10:52 ,        1695.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         94   ,                       91   ,                   0   ,                    0   ,              238.4   ,                 178.0   ,              34.6   ,                11.9   ,            106.8   ,               11.9   ,             96.3   ,               11.9   ,                        86.7   ,              16   ,        0.8750   ,               53.0   ,                  5703   ,
2026-08-20 18:10:53 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         96   ,                       92   ,                   0   ,                    0   ,              146.9   ,                  97.1   ,              26.8   ,                11.9   ,             58.3   ,               11.9   ,             61.1   ,               11.9   ,                        53.4   ,               1   ,        0.8750   ,               53.0   ,                  5701   ,
2026-08-20 18:10:54 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         92   ,                       88   ,                   0   ,                    0   ,              115.7   ,                  70.8   ,              24.3   ,                11.9   ,             42.5   ,               11.9   ,             48.3   ,               11.9   ,                        42.1   ,              16   ,        0.8750   ,               53.0   ,                  5715   ,
2026-08-20 18:10:55 ,        1708.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         96   ,                       93   ,                   0   ,                    0   ,              122.5   ,                  75.6   ,              25.0   ,                11.9   ,             45.4   ,               11.9   ,             51.4   ,               11.9   ,                        73.1   ,              16   ,        0.8810   ,               53.0   ,                  5719   ,
2026-08-20 18:10:56 ,        1708.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              275.1   ,                  65.0   ,              23.6   ,                11.9   ,             39.0   ,               11.9   ,             45.8   ,               11.9   ,                        39.7   ,               1   ,        0.8750   ,               54.0   ,                  5721   ,
2026-08-20 18:10:57 ,        1708.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         94   ,                       91   ,                   0   ,                    0   ,              281.6   ,                 214.7   ,              37.4   ,                11.8   ,            128.8   ,               11.8   ,             48.6   ,               11.9   ,                        42.7   ,               1   ,        0.8810   ,               55.0   ,                  5722   ,
2026-08-20 18:10:58 ,        1708.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         96   ,                       91   ,                   0   ,                    0   ,              129.8   ,                  82.6   ,              25.5   ,                11.9   ,             49.6   ,               11.9   ,             54.0   ,               11.9   ,                        47.2   ,               1   ,        0.8750   ,               49.0   ,                  5721   ,
2026-08-20 18:10:59 ,        1670.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         96   ,                       92   ,                   0   ,                    0   ,              112.8   ,                  67.4   ,              24.5   ,                11.9   ,             40.4   ,               11.9   ,             47.2   ,               11.9   ,                        51.9   ,              16   ,        0.8750   ,               50.0   ,                  5721   ,
2026-08-20 18:11:00 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              267.2   ,                 198.9   ,              36.6   ,                11.9   ,            119.3   ,               11.8   ,            110.6   ,               11.9   ,                        54.9   ,              16   ,        0.8750   ,               53.0   ,                  5723   ,
2026-08-20 18:11:01 ,        1670.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              138.6   ,                  91.8   ,              26.6   ,                11.9   ,             55.1   ,               11.9   ,             56.2   ,               11.9   ,                        50.4   ,              16   ,        0.8620   ,               47.0   ,                  5728   ,
2026-08-20 18:11:02 ,        1683.0   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         92   ,                       87   ,                   0   ,                    0   ,              197.4   ,                 143.5   ,              31.2   ,                11.9   ,             86.1   ,               11.9   ,             79.4   ,               11.9   ,                        71.8   ,              16   ,        0.8750   ,               52.0   ,                  5703   ,
2026-08-20 18:11:03 ,        1708.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              269.7   ,                 201.2   ,              36.6   ,                11.9   ,            120.7   ,               11.8   ,            111.7   ,               11.9   ,                        98.1   ,               1   ,        0.8750   ,               53.0   ,                  5702   ,
2026-08-20 18:11:04 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         88   ,                       84   ,                   0   ,                    0   ,              160.2   ,                 110.0   ,              27.9   ,                11.9   ,             66.0   ,               11.9   ,             65.6   ,               11.9   ,                        58.2   ,               1   ,        0.8750   ,               54.0   ,                  5703   ,
2026-08-20 18:11:05 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         96   ,                       92   ,                   0   ,                    0   ,              134.6   ,                  87.1   ,              25.8   ,                11.9   ,             52.2   ,               11.9   ,             55.9   ,               11.9   ,                        49.0   ,              16   ,        0.8750   ,               53.0   ,                  5702   ,
2026-08-20 18:11:06 ,        1683.0   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              239.7   ,                 176.7   ,              34.1   ,                11.9   ,             34.0   ,               11.9   ,             42.7   ,               11.9   ,                        36.5   ,              16   ,        0.8750   ,               52.0   ,                  5702   ,
2026-08-20 18:11:07 ,        1708.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         91   ,                       89   ,                   0   ,                    0   ,              269.3   ,                 201.8   ,              36.3   ,                11.9   ,            121.1   ,               11.8   ,            111.3   ,               11.9   ,                        97.9   ,              16   ,        0.8810   ,               51.0   ,                  5702   ,
2026-08-20 18:11:08 ,        1771.5   ,           1377.0   ,               43.5   ,        57.5   ,               0   ,                   0   ,            866   ,         77   ,                       79   ,                   0   ,                    0   ,              302.3   ,                 237.3   ,              29.5   ,                11.9   ,             41.7   ,               11.9   ,             49.0   ,               11.9   ,                        41.8   ,              16   ,        0.9000   ,               52.0   ,                  5703   ,
2026-08-20 18:11:09 ,        1683.0   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         85   ,                       82   ,                   0   ,                    0   ,              205.9   ,                 147.0   ,              31.5   ,                11.9   ,             88.2   ,               11.9   ,             85.5   ,               11.9   ,                        95.8   ,              16   ,        0.8750   ,               49.0   ,                  5701   ,
2026-08-20 18:11:10 ,        1683.0   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         96   ,                       93   ,                   0   ,                    0   ,              264.5   ,                 197.6   ,              36.5   ,                11.9   ,            118.6   ,               11.8   ,            108.7   ,               11.8   ,                        96.2   ,               1   ,        0.8750   ,               52.0   ,                  5703   ,
2026-08-20 18:11:11 ,        1695.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              243.6   ,                 181.8   ,              34.7   ,                11.9   ,            109.1   ,               11.9   ,             99.1   ,               11.9   ,                        88.6   ,               1   ,        0.8750   ,               53.0   ,                  5704   ,
2026-08-20 18:11:12 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              271.5   ,                 205.2   ,              23.0   ,                11.9   ,             34.1   ,               11.9   ,             42.4   ,               11.9   ,                        36.4   ,              16   ,        0.8750   ,               54.0   ,                  5704   ,
2026-08-20 18:11:13 ,        1683.0   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         96   ,                       93   ,                   0   ,                    0   ,              270.6   ,                 202.1   ,              36.7   ,                11.9   ,            121.2   ,               11.8   ,            111.9   ,               11.8   ,                        98.4   ,              16   ,        0.8750   ,               53.0   ,                  5704   ,
2026-08-20 18:11:14 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              269.9   ,                 205.7   ,              36.7   ,                11.8   ,            123.4   ,               11.9   ,            109.1   ,               11.8   ,                        98.1   ,               1   ,        0.8750   ,               54.0   ,                  5704   ,
2026-08-20 18:11:15 ,        1695.5   ,           1377.0   ,               44.1   ,        58.1   ,               0   ,                   0   ,            866   ,         96   ,                       92   ,                   0   ,                    0   ,              254.3   ,                  58.0   ,              23.1   ,                11.9   ,             34.8   ,               11.9   ,             43.3   ,               11.9   ,                        37.0   ,              16   ,        0.8930   ,               53.0   ,                  5703   ,
2026-08-20 18:11:16 ,        1708.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         95   ,                       93   ,                   0   ,                    0   ,              176.0   ,                 123.3   ,              29.0   ,                11.9   ,             74.0   ,               11.9   ,             72.4   ,               11.9   ,                        64.0   ,              16   ,        0.8810   ,               54.0   ,                  5703   ,
2026-08-20 18:11:17 ,        1695.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         93   ,                       89   ,                   0   ,                    0   ,              101.7   ,                  58.8   ,              23.0   ,                11.9   ,             35.3   ,               11.9   ,             42.7   ,               11.9   ,                        37.0   ,              16   ,        0.8750   ,               54.0   ,                  5703   ,
2026-08-20 18:11:18 ,        1695.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       90   ,                   0   ,                    0   ,              111.0   ,                  66.1   ,              23.9   ,                11.9   ,             39.7   ,               11.9   ,             46.8   ,               11.9   ,                        40.4   ,               1   ,        0.8750   ,               54.0   ,                  5702   ,
2026-08-20 18:11:19 ,        1683.0   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       92   ,                   0   ,                    0   ,              109.9   ,                  65.8   ,              23.8   ,                11.9   ,             39.5   ,               11.9   ,             46.0   ,               11.9   ,                        40.0   ,              16   ,        0.8750   ,               52.0   ,                  5702   ,
2026-08-20 18:11:20 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              147.8   ,                  98.0   ,              26.9   ,                11.9   ,             58.8   ,               11.9   ,             61.4   ,               11.9   ,                        53.7   ,               1   ,        0.8750   ,               53.0   ,                  5703   ,
2026-08-20 18:11:21 ,        1683.0   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         95   ,                       91   ,                   0   ,                    0   ,              136.2   ,                  89.2   ,              26.3   ,                11.9   ,             53.5   ,               11.9   ,             55.7   ,               11.9   ,                        49.5   ,              16   ,        0.8750   ,               54.0   ,                  5702   ,
2026-08-20 18:11:22 ,        1733.5   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         92   ,                       90   ,                   0   ,                    0   ,              281.7   ,                 216.1   ,              37.1   ,                11.9   ,            129.7   ,               11.8   ,            114.2   ,               11.8   ,                        51.9   ,               1   ,        0.8930   ,               54.0   ,                  5703   ,
2026-08-20 18:11:23 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         96   ,                       92   ,                   0   ,                    0   ,              101.5   ,                  49.4   ,              22.2   ,                11.9   ,             29.6   ,               11.9   ,             39.1   ,               11.9   ,                        33.3   ,              16   ,        0.8750   ,               51.0   ,                  5701   ,
2026-08-20 18:11:24 ,        1683.0   ,           1377.0   ,               43.9   ,        57.9   ,               0   ,                   0   ,            866   ,         96   ,                       91   ,                   0   ,                    0   ,              115.3   ,                  70.4   ,              24.1   ,                11.9   ,             42.2   ,               11.9   ,             48.3   ,               11.9   ,                        41.9   ,              16   ,        0.8750   ,               53.0   ,                  5701   ,
2026-08-20 18:11:25 ,        1695.5   ,           1377.0   ,               44.0   ,        58.0   ,               0   ,                   0   ,            866   ,         94   ,                       90   ,                   0   ,                    0   ,              247.1   ,                  60.2   ,              23.1   ,                11.9   ,             36.1   ,               11.9   ,             43.6   ,               11.9   ,                        37.7   ,              16   ,        0.8750   ,               54.0   ,                  5700   ,
2026-08-20 18:11:26 ,        1695.5   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         94   ,                       91   ,                   0   ,                    0   ,              131.9   ,                  85.6   ,              25.7   ,                11.9   ,             51.4   ,               11.9   ,             54.2   ,               11.9   ,                        48.0   ,               1   ,        0.8750   ,               55.0   ,                  5701   ,
2026-08-20 18:11:27 ,        1683.0   ,           1377.0   ,               43.8   ,        57.8   ,               0   ,                   0   ,            866   ,         92   ,                       88   ,                   0   ,                    0   ,              210.9   ,                 157.2   ,              32.2   ,                11.9   ,             94.3   ,               11.9   ,             83.7   ,               11.9   ,                        76.7   ,              16   ,        0.8750   ,               54.0   ,                  5700   ,
2026-08-20 18:11:28 ,        1695.5   ,           1377.0   ,               43.5   ,        57.6   ,               0   ,                   0   ,            866   ,         86   ,                       82   ,                   0   ,                    0   ,              112.5   ,                  67.7   ,              23.9   ,                11.9   ,             40.6   ,               11.9   ,             47.3   ,               11.9   ,                        40.9   ,               1   ,        0.8750   ,               55.0   ,                  5700   ,
